Sentence #,Word,POS,Tag
,Yachay,NNS,I-ORG
,Suntur,NNS,I-ORG
Sentence: 2123,Belisario,NNS,B-LOC
,Boeto,NNS,I-LOC
,pruwinsya,NNS,I-LOC
Sentence: 2124,.,NNS,O
,',NNS,O
,Huwan,NNS,B-PER
,X,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2125,Mejía,NNS,B-LOC
,quchakuna,NNS,I-LOC
,mamallaqta,NNS,I-LOC
,wak'a,NNS,I-LOC
Sentence: 2126,Anqash,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Waylas,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Matu,NNS,B-LOC
,distritu,NNS,I-LOC
Sentence: 2127,.,NNS,O
,',NNS,O
,Liyun,NNS,B-PER
,VII,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2128,Antikuna,NNS,B-LOC
,",",NNS,O
,Buliwyap,NNS,B-LOC
,Kunti,NNS,I-LOC
,Wallan,NNS,I-LOC
Sentence: 2129,.,NNS,O
,',NNS,O
,José,NNS,B-PER
,Manuel,NNS,I-PER
,Pando,NNS,I-PER
,',NNS,O
,1899-1904,NNS,O
Sentence: 2130,PUSAPUNA,NNS,O
,Ransisku,NNS,B-PER
,(,NNS,I-PER
,Tayta,NNS,I-PER
,Papa,NNS,I-PER
,),NNS,I-PER
Sentence: 2131,Kamasqa,NNS,O
,",",NNS,O
,Ollanta,NNS,B-PER
,Humala,NNS,I-PER
,Umalliqmi,NNS,O
,.,NNS,O
Sentence: 2132,.,NNS,O
,',NNS,O
,Huwan,NNS,B-PER
,XI,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2133,Yaku,NNS,B-LOC
,puma,NNS,I-LOC
,'Pteronura,NNS,O
,brasiliensis,NNS,O
,',NNS,O
Sentence: 2134,Punu,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,San,NNS,B-LOC
,Ruman,NNS,I-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Qhawanillas,NNS,B-LOC
,distritu,NNS,I-LOC
Sentence: 2135,Uma,NNS,B-LOC
,llaqtanqa,NNS,I-LOC
,Chetumal,NNS,B-LOC
,llaqtam,NNS,O
,.,NNS,O
Sentence: 2136,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1998,NNS,I-ORG
Sentence: 2137,Bayern,NNS,B-ORG
,München,NNS,I-ORG
,sutiyuq,NNS,O
,quchuntinpaqmi,NNS,O
,pukllachkan,NNS,O
,.,NNS,O
Sentence: 2138,.,NNS,O
,',NNS,O
,Ronaldinho,NNS,B-PER
,',NNS,O
,.,NNS,O
Sentence: 2139,Kuntur,NNS,B-LOC
,'Vultur,NNS,O
,gryphus,NNS,O
,',NNS,O
Sentence: 2140,Tuturiru,NNS,B-LOC
,'Phleocryptes,NNS,O
,melanops,NNS,O
,',NNS,O
Sentence: 2141,**,NNS,O
,',NNS,O
,Ruqyay,NNS,B-ORG
,phiruru,NNS,I-ORG
,',NNS,O
,.,NNS,O
Sentence: 2142,.,NNS,O
,',NNS,O
,Josef,NNS,B-PER
,Masopust,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2143,.,NNS,O
,',NNS,O
,Kevin,NNS,B-PER
,Keegan,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2144,San,NNS,B-ORG
,Matías,NNS,I-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyu,NNS,I-ORG
Sentence: 2145,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 2146,Yunka,NNS,B-LOC
,suyu,NNS,I-LOC
,',NNS,O
,(,NNS,O
,Yunga,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2147,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1986,NNS,I-ORG
Sentence: 2148,.,NNS,O
,',NNS,O
,José,NNS,B-PER
,de,NNS,I-PER
,la,NNS,I-PER
,Riva,NNS,I-PER
,Agüero,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2149,.,NNS,O
,',NNS,O
,Piyu,NNS,B-PER
,IX,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2150,**,NNS,O
,',NNS,O
,Ñit'isqa,NNS,B-ORG
,ñawra,NNS,I-ORG
,phiruru,NNS,I-ORG
,',NNS,O
,.,NNS,O
,(,NNS,O
,DVD,NNS,O
,),NNS,O
Sentence: 2151,Nilton,NNS,B-PER
,Santos,NNS,I-PER
,-,NNS,O
,4,NNS,O
,.,NNS,O
Sentence: 2152,Uchuy,NNS,B-LOC
,sach'a,NNS,I-LOC
,allqu,NNS,I-LOC
,',NNS,O
,(,NNS,O
,Speothos,NNS,O
,venaticus,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2153,PUSAPUNA,NNS,O
,Puyewe,NNS,B-LOC
,nina,NNS,I-LOC
,urqu,NNS,I-LOC
Sentence: 2154,",",NNS,O
,Yuraq,NNS,B-LOC
,Walla,NNS,I-LOC
,",",NNS,O
,Anqash,NNS,B-LOC
,suyu,NNS,I-LOC
Sentence: 2155,Yarita,NNS,B-LOC
,'Azorella,NNS,O
,compacta,NNS,O
,',NNS,O
,/,NNS,O
,'Azorella,NNS,O
,yareta,NNS,O
,',NNS,O
Sentence: 2156,.,NNS,O
,',NNS,O
,Flórián,NNS,B-PER
,Albert,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2157,pusapuna,NNS,O
,San,NNS,B-LOC
,Luis,NNS,I-LOC
,distritu,NNS,I-LOC
,(,NNS,I-LOC
,Lima,NNS,I-LOC
,pruwinsya,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2158,Llaqi,NNS,B-LOC
,',NNS,O
,(,NNS,O
,Rumex,NNS,O
,crispus,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2159,Ciro,NNS,B-PER
,Alegría,NNS,I-PER
,(,NNS,O
,1909-1967,NNS,O
,),NNS,O
Sentence: 2160,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1994,NNS,I-ORG
Sentence: 2161,Qhapaq,NNS,B-LOC
,Walla,NNS,I-LOC
,(,NNS,I-LOC
,Ikwadur,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2162,Abraham,NNS,B-PER
,Valdelomar,NNS,I-PER
,Pinto,NNS,I-PER
,(,NNS,O
,1888-1919,NNS,O
,),NNS,O
Sentence: 2163,PUSAPUNA,NNS,O
,Kashapampa,NNS,B-LOC
,(,NNS,I-LOC
,Chimpurasu,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2164,Qhichwa,NNS,B-ORG
,Simi,NNS,I-ORG
,Hamut'ana,NNS,I-ORG
,Kuraq,NNS,I-ORG
,Suntur,NNS,I-ORG
Sentence: 2165,.,NNS,O
,',NNS,O
,Naoto,NNS,B-PER
,Kan,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2166,pusapuna,NNS,O
,Qulcha,NNS,B-LOC
,``,NNS,I-LOC
,K,NNS,I-LOC
,',NNS,I-LOC
,munisipyu,NNS,I-LOC
Sentence: 2167,Uru,NNS,B-LOC
,Uru,NNS,B-LOC
,llaqtamantaqa,NNS,O
,130,NNS,O
,km,NNS,O
,karum,NNS,O
,.,NNS,O
Sentence: 2168,Mario,NNS,B-PER
,Götze,NNS,I-PER
,-,NNS,O
,20,NNS,O
,.,NNS,O
Sentence: 2169,.,NNS,O
,',NNS,O
,PSV,NNS,B-ORG
,Eindhoven,NNS,I-ORG
,',NNS,O
,.,NNS,O
Sentence: 2170,REDIRECCIÓN,NNS,O
,San,NNS,B-LOC
,Kits,NNS,I-LOC
,Niwiswan,NNS,I-LOC
Sentence: 2171,**,NNS,O
,Yuyayyaku,NNS,B-LOC
,',NNS,O
,(,NNS,O
,Llullaillaco,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2172,Alexander,NNS,B-PER
,von,NNS,I-PER
,Humboldtpa,NNS,I-PER
,wawqinmi,NNS,O
,karqan,NNS,O
,.,NNS,O
Sentence: 2173,.,NNS,O
,',NNS,O
,Antonio,NNS,B-PER
,Gutiérrez,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2174,PUSAPUNA,NNS,O
,Anqas,NNS,B-LOC
,killmu,NNS,I-LOC
,uma,NNS,I-LOC
,suyuntu,NNS,I-LOC
Sentence: 2175,REDIRECCIÓN,NNS,O
,Daniel,NNS,B-LOC
,Alcides,NNS,I-LOC
,Carrión,NNS,I-LOC
,pruwinsya,NNS,I-LOC
Sentence: 2176,Wallqa,NNS,B-LOC
,Wallqa,NNS,B-LOC
,(,NNS,O
,6.025,NNS,O
,m,NNS,O
,),NNS,O
Sentence: 2177,PUSAPUNA,NNS,O
,Wamp'u,NNS,B-LOC
,distritu,NNS,I-LOC
,(,NNS,I-LOC
,Ariqipa,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2178,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 2179,.,NNS,O
,',NNS,O
,Lampalliqi,NNS,B-LOC
,suyu,NNS,I-LOC
,',NNS,O
,.,NNS,O
Sentence: 2180,Waranqu,NNS,B-LOC
,'Prosopis,NNS,O
,pallida,NNS,O
,',NNS,O
Sentence: 2181,Ayakuchu,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Wankasanku,NNS,B-LOC
,pruwinsya,NNS,I-LOC
Sentence: 2182,'Jardín,NNS,O
,Botánico,NNS,O
,',NNS,O
,",",NNS,O
,Quchapampa,NNS,B-LOC
Sentence: 2183,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 2184,.,NNS,O
,',NNS,O
,Juan,NNS,B-PER
,Antonio,NNS,I-PER
,Pezet,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2185,Dolores,NNS,B-PER
,Cacuangowan,NNS,I-PER
,",",NNS,O
,ayllullaqta,NNS,O
,runakunawanpas,NNS,O
,maqanakurqan,NNS,O
,",",NNS,O
,indihinakunaman,NNS,O
,allpankunata,NNS,O
,kutichimunapaq,NNS,O
,.,NNS,O
Sentence: 2186,Qusqu,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Killapampa,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Santa,NNS,B-LOC
,Teresa,NNS,I-LOC
,distritu,NNS,I-LOC
Sentence: 2187,**,NNS,O
,Tukuku,NNS,B-LOC
,'Phoenicopterus,NNS,O
,chilensis,NNS,O
,',NNS,O
Sentence: 2188,PUSAPUNA,NNS,O
,Antamarka,NNS,B-LOC
,(,NNS,I-LOC
,Uru,NNS,I-LOC
,Uru,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2189,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 2190,',NNS,O
,.,NNS,O
,Toledo,NNS,B-LOC
,',NNS,O
,.,NNS,O
Sentence: 2191,.,NNS,O
,',NNS,O
,Andrés,NNS,B-PER
,Cáceres,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2192,PUSAPUNA,NNS,O
,Kungu,NNS,B-LOC
,Runakamaq,NNS,I-LOC
,Ripuwlika,NNS,I-LOC
Sentence: 2193,Kutupaksi,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 2194,.,NNS,O
,',NNS,O
,José,NNS,B-PER
,de,NNS,I-PER
,la,NNS,I-PER
,Mar,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2195,.,NNS,O
,',NNS,O
,Manuel,NNS,B-PER
,A.,NNS,I-PER
,Odría,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2196,.,NNS,O
,',NNS,O
,Buliwyap,NNS,B-ORG
,umalliqnin,NNS,I-ORG
,',NNS,O
,.,NNS,O
Sentence: 2197,San,NNS,B-LOC
,Juan,NNS,I-LOC
,de,NNS,I-LOC
,Lurigancho,NNS,I-LOC
,distritu,NNS,I-LOC
Sentence: 2198,Uru,NNS,B-LOC
,Uru,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Qaranqa,NNS,B-LOC
,pruwinsya,NNS,I-LOC
Sentence: 2199,PUSAPUNA,NNS,O
,Churuti,NNS,B-ORG
,kawsaykuska,NNS,I-ORG
,amachasqa,NNS,I-ORG
,allpa,NNS,I-ORG
Sentence: 2200,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1998,NNS,I-ORG
Sentence: 2201,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1994,NNS,I-ORG
Sentence: 2202,Sumaku,NNS,B-ORG
,Napu,NNS,I-ORG
,-,NNS,I-ORG
,Galeras,NNS,I-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 2203,Ricardo,NNS,B-PER
,Palma,NNS,I-PER
,Soriano,NNS,I-PER
Sentence: 2204,Tunki,NNS,B-LOC
,(,NNS,O
,'Rupicola,NNS,O
,peruviana,NNS,O
,',NNS,O
,),NNS,O
Sentence: 2205,Héctor,NNS,B-PER
,Scarone,NNS,I-PER
,-,NNS,O
,21,NNS,O
,.,NNS,O
Sentence: 2206,PUSAPUNA,NNS,O
,Kachiqucha,NNS,B-LOC
,(,NNS,I-LOC
,Ariqipa,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2207,John,NNS,B-PER
,Ronald,NNS,I-PER
,Reuel,NNS,I-PER
,Tolkien,NNS,I-PER
Sentence: 2208,Fujian,NNS,B-LOC
,(,NNS,O
,福建,NNS,O
,),NNS,O
Sentence: 2209,PUSAPUNA,NNS,O
,La,NNS,B-LOC
,Merced,NNS,I-LOC
,distritu,NNS,I-LOC
,(,NNS,I-LOC
,Wankawillka,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2210,.,NNS,O
,',NNS,O
,John,NNS,B-PER
,Kennedy,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2211,PUSAPUNA,NNS,O
,Kimsa,NNS,B-ORG
,Krus,NNS,I-ORG
,walla,NNS,I-ORG
Sentence: 2212,.,NNS,O
,',NNS,O
,Dwight,NNS,B-PER
,Eisenhower,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2213,Pastasa,NNS,B-LOC
,mayu,NNS,I-LOC
,Mera,NNS,B-LOC
,llaqtamanta,NNS,O
,rikusqa,NNS,O
Sentence: 2214,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 2215,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1958,NNS,I-ORG
Sentence: 2216,REDIRECCIÓN,NNS,O
,Daniel,NNS,B-PER
,Alcides,NNS,I-PER
,Carrión,NNS,I-PER
Sentence: 2217,.,NNS,O
,',NNS,O
,Agustín,NNS,B-PER
,Gamarra,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2218,Santiago,NNS,B-LOC
,Wari,NNS,I-LOC
,pruwinsya,NNS,I-LOC
Sentence: 2219,.,NNS,O
,',NNS,O
,Griguryu,NNS,B-PER
,XVI,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2220,Ayntaka,NNS,B-LOC
,',NNS,O
,(,NNS,O
,Metachirus,NNS,O
,nudicaudatus,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2221,Francisco,NNS,B-PER
,del,NNS,I-PER
,Rosario,NNS,I-PER
,Sánchez,NNS,I-PER
Sentence: 2222,Anti,NNS,B-LOC
,Walla,NNS,I-LOC
,(,NNS,I-LOC
,Piruw,NNS,I-LOC
,),NNS,I-LOC
,",",NNS,O
,Antikuna,NNS,B-LOC
Sentence: 2223,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2002,NNS,I-ORG
Sentence: 2224,.,NNS,O
,',NNS,O
,Inlatirra,NNS,B-LOC
,suyup,NNS,O
,riqyunkuna,NNS,O
,',NNS,O
,.,NNS,O
Sentence: 2225,REDIRECCIÓN,NNS,O
,Takupaya,NNS,B-LOC
,munisipyu,NNS,I-LOC
,(,NNS,I-LOC
,Quchapampa,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2226,.,NNS,O
,',NNS,O
,Ignacio,NNS,B-PER
,Andrade,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2227,.,NNS,O
,',NNS,O
,Huwan,NNS,B-PER
,V,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2228,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1982,NNS,I-ORG
Sentence: 2229,Uma,NNS,B-LOC
,llaqtanqa,NNS,I-LOC
,Fukuoka,NNS,B-LOC
,llaqtam,NNS,O
,.,NNS,O
Sentence: 2230,pusapuna,NNS,O
,Wamanqapi,NNS,B-ORG
,Mama,NNS,I-ORG
,Llaqtap,NNS,I-ORG
,San,NNS,I-ORG
,Kristuwal,NNS,I-ORG
,Yachay,NNS,I-ORG
,Sunturnin,NNS,I-ORG
Sentence: 2231,Francisco,NNS,B-PER
,de,NNS,I-PER
,Luna,NNS,I-PER
,Pizarro,NNS,I-PER
Sentence: 2232,Svante,NNS,B-PER
,August,NNS,I-PER
,Arrhenius,NNS,I-PER
,(,NNS,O
,),NNS,O
Sentence: 2233,Misk'itanta,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 2234,.,NNS,O
,',NNS,O
,George,NNS,B-PER
,Washington,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2235,PUSAPUNA,NNS,O
,Qulan,NNS,B-ORG
,walla,NNS,I-ORG
,risirwa,NNS,I-ORG
,suyu,NNS,I-ORG
Sentence: 2236,.,NNS,O
,',NNS,O
,Manuel,NNS,B-PER
,Menéndez,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2237,2,NNS,O
,m,NNS,O
,-,NNS,O
,6.31,NNS,O
,m,NNS,O
,(,NNS,O
,Chimpurasu,NNS,B-LOC
,),NNS,O
Sentence: 2238,Christoph,NNS,B-PER
,Willibald,NNS,I-PER
,Gluck,NNS,I-PER
,",",NNS,O
,Joseph,NNS,B-PER
,Haydn,NNS,I-PER
,",",NNS,O
,Wolfgang,NNS,B-PER
,Amadeus,NNS,I-PER
,Mozart,NNS,I-PER
,",",NNS,O
,Ludwig,NNS,B-PER
,van,NNS,I-PER
,Beethoven,NNS,I-PER
Sentence: 2239,PUSAPUNA,NNS,O
,Illinisa,NNS,B-ORG
,kawsaykuska,NNS,I-ORG
,amachasqa,NNS,I-ORG
,allpa,NNS,I-ORG
Sentence: 2240,T'arata,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,(,NNS,I-LOC
,Buliwya,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2241,Dino,NNS,B-PER
,Zoff,NNS,I-PER
,-,NNS,O
,2,NNS,O
,.,NNS,O
Sentence: 2242,Hatun,NNS,B-LOC
,suksu,NNS,I-LOC
,',NNS,O
,(,NNS,O
,Turdus,NNS,O
,fuscater,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2243,**,NNS,O
,Mama,NNS,B-ORG
,Llaqtap,NNS,I-ORG
,San,NNS,I-ORG
,Markus,NNS,I-ORG
,Hatun,NNS,I-ORG
,Yachay,NNS,I-ORG
,Sunturnin,NNS,I-ORG
,``,NNS,O
,Doctor,NNS,O
,Honoris,NNS,O
,Causa,NNS,O
,',NNS,O
Sentence: 2244,Puka,NNS,B-LOC
,luwichu,NNS,I-LOC
,',NNS,O
,(,NNS,O
,Mazama,NNS,O
,americana,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2245,Chilipi,NNS,B-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyukuna,NNS,I-ORG
Sentence: 2246,.,NNS,O
,',NNS,O
,Iskandariya,NNS,B-LOC
,',NNS,O
,.,NNS,O
Sentence: 2247,.,NNS,O
,',NNS,O
,Yukio,NNS,B-PER
,Hatoyama,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2248,Víctor,NNS,B-PER
,Andrés,NNS,I-PER
,Belaúnde,NNS,I-PER
,",",NNS,O
,(,NNS,O
,1883-1966,NNS,O
,),NNS,O
Sentence: 2249,Hilderaldo,NNS,B-PER
,Bellini,NNS,I-PER
,-,NNS,O
,14,NNS,O
,.,NNS,O
Sentence: 2250,.,NNS,O
,',NNS,O
,Gianni,NNS,B-PER
,Rivera,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2251,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1994,NNS,I-ORG
Sentence: 2252,**,NNS,O
,Mama,NNS,B-ORG
,Llaqtap,NNS,I-ORG
,San,NNS,I-ORG
,Antonio,NNS,I-ORG
,Abad,NNS,I-ORG
,Yachay,NNS,I-ORG
,Sunturnin,NNS,I-ORG
Sentence: 2253,.,NNS,O
,',NNS,O
,José,NNS,B-PER
,Pardo,NNS,I-PER
,y,NNS,I-PER
,Barreda,NNS,I-PER
Sentence: 2254,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 2255,Pastasa,NNS,B-LOC
,mayu,NNS,I-LOC
,Mera,NNS,B-LOC
,llaqtamanta,NNS,O
,rikusqa,NNS,O
Sentence: 2256,Qarawayllu,NNS,B-LOC
,(,NNS,O
,6,NNS,O
,),NNS,O
Sentence: 2257,.,NNS,O
,',NNS,O
,Serguey,NNS,B-PER
,Lavrov,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2258,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2006,NNS,I-ORG
Sentence: 2259,Anqash,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Waylas,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Qaras,NNS,B-LOC
,distritu,NNS,I-LOC
,",",NNS,O
,Santa,NNS,B-LOC
,Krus,NNS,I-LOC
,distritu,NNS,I-LOC
Sentence: 2260,PUSAPUNA,NNS,O
,Kutawasi,NNS,B-ORG
,qhichwa,NNS,I-ORG
,risirwa,NNS,I-ORG
Sentence: 2261,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1962,NNS,I-ORG
Sentence: 2262,Rit'i,NNS,B-PER
,Yuraqchamanta,NNS,I-PER
,',NNS,O
,(,NNS,O
,Sneewittchen,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2263,Uma,NNS,B-LOC
,llaqtanqa,NNS,I-LOC
,Santo,NNS,B-LOC
,Domingo,NNS,I-LOC
,llaqtam,NNS,I-LOC
,.,NNS,O
Sentence: 2264,Qusqu,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Khallka,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Khallka,NNS,B-LOC
,distritu,NNS,I-LOC
,",",NNS,O
,Urupampa,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Urupampa,NNS,B-LOC
,distritu,NNS,I-LOC
Sentence: 2265,Susyalista,NNS,B-LOC
,Suwit,NNS,I-LOC
,Republikakunap,NNS,I-LOC
,Huñun,NNS,I-LOC
Sentence: 2266,K'ullpina,NNS,B-LOC
,(,NNS,O
,'Culpina,NNS,O
,',NNS,O
,),NNS,O
Sentence: 2267,Cajas,NNS,B-LOC
,mama,NNS,I-LOC
,llaqta,NNS,I-LOC
,parki,NNS,I-LOC
Sentence: 2268,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2006,NNS,I-ORG
Sentence: 2269,Pachakuti,NNS,B-ORG
,Indihina,NNS,I-ORG
,Rikch'arimuy,NNS,I-ORG
Sentence: 2270,Toni,NNS,B-PER
,Kroos,NNS,I-PER
,-,NNS,O
,19,NNS,O
,.,NNS,O
Sentence: 2271,Vicente,NNS,B-ORG
,Pérez,NNS,I-ORG
,Rosales,NNS,I-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 2272,Tarata,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,(,NNS,I-LOC
,Piruw,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2273,**,NNS,O
,Chilu,NNS,B-ORG
,',NNS,O
,(,NNS,O
,Violoncello,NNS,O
,),NNS,O
,',NNS,O
Sentence: 2274,Independencia,NNS,B-LOC
,(,NNS,O
,12,NNS,O
,),NNS,O
Sentence: 2275,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1958,NNS,I-ORG
Sentence: 2276,25px,NNS,O
,Asway,NNS,B-LOC
,marka,NNS,I-LOC
,",",NNS,O
,Ikwadur,NNS,B-LOC
,;,NNS,O
Sentence: 2277,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 2278,Chakamarka,NNS,B-ORG
,willkachasqa,NNS,I-ORG
,ñawpa,NNS,I-ORG
,suyu,NNS,I-ORG
Sentence: 2279,Yuyayyaku,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 2280,Pakaqi,NNS,B-LOC
,Nasa,NNS,I-LOC
,Q'ara,NNS,I-LOC
,munisipyu,NNS,I-LOC
Sentence: 2281,.,NNS,O
,',NNS,O
,Luis,NNS,B-PER
,José,NNS,I-PER
,de,NNS,I-PER
,Orbegoso,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 2282,Georges,NNS,B-PER
,Cuvierpa,NNS,I-PER
,wawqinmi,NNS,O
,karqan,NNS,O
,.,NNS,O
Sentence: 2283,Bixente,NNS,B-PER
,Lizarazu,NNS,I-PER
,-,NNS,O
,4,NNS,O
,.,NNS,O
Sentence: 2284,Manchester,NNS,B-LOC
,(,NNS,O
,393,NNS,O
,),NNS,O
Sentence: 2285,Anti,NNS,B-LOC
,Walla,NNS,I-LOC
,(,NNS,I-LOC
,Piruw,NNS,I-LOC
,),NNS,I-LOC
Sentence: 2286,**,NNS,O
,',NNS,O
,Chilliwa,NNS,B-LOC
,',NNS,O
,.,NNS,O
,',NNS,O
,(,NNS,O
,Festuca,NNS,O
